01.10.2019	SK.K.62 зачіп-защіпка комплект	Розсувна	1	0	0	1	161,88	0,00	0,00	161,88
01.10.2019	SK.BR комплект накладок	Розсувна	0	2	0	2	0,00	0,00	0,00	0,00
01.10.2019	SK.WS комплект накладок	Розсувна	1	0	0	1	116,83	0,00	0,00	116,83
01.10.2019	SK.Z.13 RS комплект кутових передач	Розсувна	1	0	0	1	2794,91	0,00	0,00	2794,91
01.10.2019	LE.B.EL.SL.U.20 шаблон на раму	Шаблони	1	0	0	1	619,32	0,00	0,00	619,32
01.10.2019	LE.B.EL-SL.K шаблон на раму	Шаблони	1	0	0	1	615,59	0,00	0,00	615,59
01.10.2019	SK.PA.1250.LS BR ножиці з направляючою	Ножиці з направляючою	0	1	0	1	0,00	0,00	0,00	0,00
01.10.2019	SK.PA.1250.LS WS ножиці з направляючою	Ножиці з направляючою	1	0	0	1	2258,72	0,00	0,00	2258,72
01.10.2019	SK.PA.1250.RS BR ножиці з направляючою	Ножиці з направляючою	0	1	0	1	0,00	0,00	0,00	0,00
01.10.2019	SK.PA.900.LS WS ножиці з направляючою	Ножиці з направляючою	1	0	0	1	2262,12	0,00	0,00	2262,12
01.10.2019	EAV3 електропривід	WinkHaus Замки на відбиток	1	0	0	1	4441,75	0,00	0,00	4441,75
01.10.2019	FRA U26-76 AVU RS SL зачіп дверний	WinkHaus Замки на відбиток	1	0	0	1	138,19	0,00	0,00	138,19
01.10.2019	STV-AV3-F1660 L79/35A9 92/8 M2 RS замок	WinkHaus Замки на відбиток	1	0	0	1	1903,78	0,00	0,00	1903,78
01.10.2019	STV-F16 R8 F.KU-T11-STV MC накл. кабеля	WinkHaus Замки на відбиток	1	0	0	1	152,99	0,00	0,00	152,99
01.10.2019	STV-KÜ-T1 RT 4M кабель	WinkHaus Замки на відбиток	1	0	0	1	740,29	0,00	0,00	740,29
01.10.2019	U26-76 MV2 SL зачіп дверний	WinkHaus Замки на відбиток	1	0	0	1	376,87	0,00	0,00	376,87
01.10.2019	STV-SET KÜ-T1 FT INTEG-EAV 1+3M кабель	WinkHaus Замки на відбиток	1	0	0	1	937,70	0,00	0,00	937,70
01.10.2019	SBA.K 505.P5 зачіп KT	Comfort	3778	0	494	3284	7998,77	0,00	1034,35	6964,42
01.10.2019	SBS.K.PAB.94 LS зачіп	Comfort	0	5	0	5	0,00	0,00	0,00	0,00
02.10.2019	SBS.K.PAB.94 LS зачіп	Comfort	5	0	0	5	0,00	285,30	0,00	285,30
02.10.2019	SBA.K 505.P5 зачіп KT	Comfort	3284	0	258	3026	6964,42	0,00	538,71	6425,71
02.10.2019	SK.PA.1250.RS BR ножиці з направляючою	Ножиці з направляючою	1	0	0	1	0,00	2258,72	0,00	2258,72
02.10.2019	SK.PA.1250.LS BR ножиці з направляючою	Ножиці з направляючою	1	0	0	1	0,00	2258,71	0,00	2258,71
02.10.2019	SK.BR комплект накладок	Розсувна	2	0	0	2	0,00	221,30	0,00	221,30
02.10.2019	SK.160.PA.RS комплект зсувний	Розсувна	1	0	0	1	0,00	3978,79	0,00	3978,79
02.10.2019	SK.160.PA.LS комплект зсувний	Розсувна	2	0	0	2	0,00	7957,58	0,00	7957,58
